order_id,store_id,order_hour,day_of_week,is_weekend,is_peak_hour,weather_condition,traffic_level,vehicle_type,distance_km,num_items,prep_time_seconds,edt_seconds
JP012965,Tokyo-Shinjuku,13,Tuesday,0,1,cloudy,very_high,car,0.64,3,401,793
JP012966,Tokyo-Akihabara,10,Monday,0,0,rain,low,car,1.37,8,304,786
JP012967,Kyoto-Gion,18,Friday,0,1,clear,very_high,bicycle,5.84,2,815,4686
JP012968,Nagoya-Sakae,14,Tuesday,0,0,snow,high,scooter,1.11,2,620,1156
JP012969,Fukuoka-Tenjin,14,Saturday,1,0,heavy_rain,medium,car,3.54,2,690,1544
JP012970,Sapporo-Odori,15,Friday,0,0,clear,low,scooter,0.58,4,790,1067
JP012971,Sapporo-Odori,13,Sunday,1,1,snow,medium,bicycle,6.5,7,458,5710
JP012972,Sapporo-Odori,13,Friday,0,1,heavy_rain,medium,car,1.74,5,639,1412
JP012973,Osaka-Umeda,14,Sunday,1,0,clear,low,car,6.82,3,472,1500
JP012974,Fukuoka-Tenjin,14,Tuesday,0,0,clear,low,bicycle,7.06,4,601,2983
JP012975,Sapporo-Odori,14,Tuesday,0,0,cloudy,medium,car,3.31,3,360,1064
JP012976,Osaka-Umeda,16,Monday,0,0,rain,high,scooter,6.29,5,516,2396
JP012977,Tokyo-Akihabara,19,Saturday,1,1,snow,low,bicycle,1.35,7,668,1899
JP012978,Osaka-Namba,14,Saturday,1,0,clear,medium,car,1.16,1,430,758
JP012979,Tokyo-Shinjuku,9,Saturday,1,0,cloudy,low,scooter,2.6,3,524,1143
JP012980,Tokyo-Akihabara,12,Tuesday,0,1,heavy_rain,very_high,scooter,7.37,3,405,3757
JP012981,Osaka-Namba,13,Wednesday,0,1,cloudy,low,bicycle,1.4,2,727,1366
JP012982,Kyoto-Gion,12,Monday,0,1,heavy_rain,high,scooter,1.61,4,302,880
JP012983,Tokyo-Shinjuku,12,Wednesday,0,1,snow,medium,scooter,4.94,8,770,2835
JP012984,Kyoto-Gion,18,Thursday,0,1,snow,low,car,5.16,4,435,2003
JP012985,Tokyo-Shibuya,11,Saturday,1,0,clear,medium,car,12.35,2,725,2684
JP012986,Tokyo-Shibuya,12,Thursday,0,1,rain,very_high,car,0.97,1,462,888
JP012987,Sapporo-Odori,11,Tuesday,0,0,clear,low,scooter,5.33,4,854,1900
JP012988,Osaka-Umeda,18,Monday,0,1,snow,very_high,scooter,3.75,3,454,2629
JP012989,Tokyo-Shibuya,17,Sunday,1,0,cloudy,low,scooter,0.56,8,314,767
JP012990,Sapporo-Odori,9,Monday,0,0,rain,very_high,car,0.62,6,727,1058
JP012991,Nagoya-Sakae,20,Thursday,0,1,clear,very_high,bicycle,4.53,7,456,3603
JP012992,Tokyo-Shibuya,19,Friday,0,1,snow,very_high,scooter,1.78,6,361,1491
JP012993,Osaka-Umeda,10,Friday,0,0,rain,high,scooter,9.95,1,751,3504
JP012994,Nagoya-Sakae,15,Thursday,0,0,cloudy,high,car,5.62,4,530,1764
JP012995,Nagoya-Sakae,12,Wednesday,0,1,clear,high,car,1.6,7,471,1102
JP012996,Fukuoka-Tenjin,21,Tuesday,0,0,cloudy,medium,scooter,1.06,3,744,1062
JP012997,Tokyo-Shibuya,22,Monday,0,0,rain,medium,scooter,10.81,4,720,3222
JP012998,Tokyo-Akihabara,17,Sunday,1,0,rain,high,scooter,5.51,3,403,2163
JP012999,Sapporo-Odori,22,Sunday,1,0,snow,low,car,1.2,8,400,938
JP013000,Nagoya-Sakae,12,Tuesday,0,1,cloudy,high,car,2.41,2,884,1608
JP013001,Nagoya-Sakae,19,Wednesday,0,1,cloudy,medium,car,2.69,6,545,1273
JP013002,Tokyo-Akihabara,14,Saturday,1,0,rain,very_high,bicycle,3.84,6,358,3348
JP013003,Kyoto-Gion,14,Friday,0,0,cloudy,medium,bicycle,2.25,5,507,1604
JP013004,Tokyo-Shinjuku,16,Sunday,1,0,cloudy,low,bicycle,5.62,6,841,2961
JP013005,Fukuoka-Tenjin,11,Thursday,0,0,clear,high,car,1.33,5,678,1158
JP013006,Fukuoka-Tenjin,13,Sunday,1,1,heavy_rain,high,scooter,3.05,6,764,2253
JP013007,Nagoya-Sakae,9,Friday,0,0,rain,high,bicycle,1.58,6,545,1846
JP013008,Nagoya-Sakae,21,Wednesday,0,0,snow,very_high,scooter,4.13,7,695,2933
JP013009,Sapporo-Odori,14,Thursday,0,0,clear,very_high,bicycle,9.83,5,429,5918
JP013010,Tokyo-Shibuya,11,Tuesday,0,0,rain,high,scooter,4.44,1,848,2175
JP013011,Tokyo-Shinjuku,16,Friday,0,0,rain,high,car,5.96,2,649,2165
JP013012,Tokyo-Akihabara,22,Sunday,1,0,heavy_rain,medium,scooter,3.17,6,889,2103
JP013013,Nagoya-Sakae,11,Thursday,0,0,rain,very_high,bicycle,6.67,2,545,5226
JP013014,Tokyo-Shinjuku,21,Thursday,0,0,rain,medium,bicycle,4.68,6,421,2734
JP013015,Osaka-Umeda,16,Tuesday,0,0,heavy_rain,low,scooter,2.66,1,571,1173
JP013016,Sapporo-Odori,17,Friday,0,0,cloudy,medium,bicycle,5.37,7,419,2649
JP013017,Osaka-Umeda,17,Sunday,1,0,rain,high,bicycle,1.27,1,763,1713
JP013018,Nagoya-Sakae,15,Tuesday,0,0,heavy_rain,medium,bicycle,3.19,1,330,2151
JP013019,Sapporo-Odori,18,Saturday,1,1,clear,very_high,car,4.29,6,471,1892
JP013020,Tokyo-Akihabara,12,Monday,0,1,clear,high,car,19.43,8,394,4731
JP013021,Sapporo-Odori,11,Wednesday,0,0,rain,medium,bicycle,0.55,6,586,1064
JP013022,Tokyo-Akihabara,18,Thursday,0,1,snow,very_high,scooter,6.33,5,810,4471
JP013023,Tokyo-Shinjuku,20,Monday,0,1,heavy_rain,medium,car,17.23,3,325,4828
JP013024,Sapporo-Odori,11,Thursday,0,0,rain,medium,bicycle,2.33,8,773,2069
JP013025,Fukuoka-Tenjin,19,Tuesday,0,1,snow,very_high,scooter,2.1,6,716,2145
JP013026,Osaka-Namba,17,Tuesday,0,0,heavy_rain,low,bicycle,13.13,5,363,6662
JP013027,Tokyo-Shinjuku,10,Sunday,1,0,rain,medium,scooter,3.49,2,325,1244
JP013028,Kyoto-Gion,11,Wednesday,0,0,snow,low,bicycle,3.38,1,455,2452
JP013029,Fukuoka-Tenjin,14,Sunday,1,0,cloudy,medium,bicycle,1.09,5,490,1192
JP013030,Kyoto-Gion,21,Thursday,0,0,cloudy,low,scooter,6.24,1,608,1727
JP013031,Osaka-Namba,17,Friday,0,0,clear,medium,scooter,0.52,2,806,960
JP013032,Tokyo-Akihabara,21,Monday,0,0,cloudy,low,bicycle,1.17,7,654,1301
JP013033,Kyoto-Gion,13,Saturday,1,1,cloudy,very_high,bicycle,3.05,1,490,2632
JP013034,Fukuoka-Tenjin,16,Sunday,1,0,cloudy,high,bicycle,0.83,6,660,1326
JP013035,Osaka-Namba,10,Tuesday,0,0,cloudy,medium,bicycle,2.13,8,532,1687
JP013036,Osaka-Namba,14,Friday,0,0,snow,medium,bicycle,3.42,5,672,3226
JP013037,Fukuoka-Tenjin,14,Saturday,1,0,cloudy,high,bicycle,10.13,3,532,5772
JP013038,Nagoya-Sakae,20,Thursday,0,1,clear,high,bicycle,6.2,8,706,4201
JP013039,Tokyo-Shibuya,12,Monday,0,1,snow,very_high,bicycle,1.73,3,698,2757
JP013040,Fukuoka-Tenjin,19,Sunday,1,1,clear,medium,bicycle,4.94,7,339,2826
JP013041,Tokyo-Shibuya,18,Monday,0,1,heavy_rain,low,bicycle,0.87,7,402,1182
JP013042,Kyoto-Gion,19,Saturday,1,1,snow,medium,car,0.65,3,391,828
JP013043,Fukuoka-Tenjin,9,Saturday,1,0,heavy_rain,high,car,2.13,5,712,1593
JP013044,Fukuoka-Tenjin,21,Tuesday,0,0,rain,very_high,scooter,2.24,3,448,1310
JP013045,Osaka-Namba,19,Tuesday,0,1,cloudy,medium,bicycle,0.5,1,408,778
JP013046,Osaka-Umeda,11,Wednesday,0,0,cloudy,high,car,3.76,3,488,1355
JP013047,Tokyo-Akihabara,15,Saturday,1,0,rain,very_high,bicycle,10.26,7,487,8040
JP013048,Kyoto-Gion,9,Tuesday,0,0,rain,low,scooter,2.49,4,790,1410
JP013049,Osaka-Namba,13,Monday,0,1,clear,low,scooter,7.64,7,803,2458
JP013050,Osaka-Umeda,16,Monday,0,0,cloudy,low,scooter,0.84,6,534,1011
JP013051,Sapporo-Odori,15,Wednesday,0,0,clear,high,bicycle,20.0,1,373,9432
JP013052,Osaka-Namba,15,Sunday,1,0,heavy_rain,medium,scooter,4.46,1,820,2129
JP013053,Osaka-Umeda,20,Saturday,1,1,heavy_rain,medium,car,5.34,8,674,2329
JP013054,Nagoya-Sakae,14,Monday,0,0,rain,high,scooter,1.6,1,670,1151
JP013055,Kyoto-Gion,15,Wednesday,0,0,snow,low,bicycle,2.53,2,677,2300
JP013056,Tokyo-Shibuya,14,Thursday,0,0,rain,low,bicycle,1.51,6,637,1454
JP013057,Nagoya-Sakae,12,Wednesday,0,1,clear,low,car,2.0,7,516,1124
JP013058,Kyoto-Gion,17,Thursday,0,0,snow,very_high,scooter,1.43,3,361,1240
JP013059,Fukuoka-Tenjin,16,Sunday,1,0,clear,medium,bicycle,3.46,5,472,2217
JP013060,Nagoya-Sakae,15,Tuesday,0,0,clear,low,car,3.42,8,398,1064
JP013061,Tokyo-Akihabara,18,Saturday,1,1,clear,medium,scooter,0.91,2,506,809
JP013062,Osaka-Namba,10,Sunday,1,0,heavy_rain,very_high,scooter,13.57,8,715,6603
JP013063,Tokyo-Shinjuku,21,Friday,0,0,snow,very_high,bicycle,0.72,2,468,1220
JP013064,Nagoya-Sakae,15,Thursday,0,0,heavy_rain,medium,bicycle,6.71,3,435,4204
JP013065,Fukuoka-Tenjin,21,Saturday,1,0,heavy_rain,low,scooter,4.02,6,890,2167
JP013066,Sapporo-Odori,13,Friday,0,1,snow,very_high,car,8.92,7,660,4827
JP013067,Osaka-Namba,20,Sunday,1,1,cloudy,high,bicycle,3.36,2,393,2383
JP013068,Nagoya-Sakae,10,Wednesday,0,0,rain,medium,bicycle,6.42,6,486,3564
JP013069,Osaka-Namba,15,Monday,0,0,cloudy,low,bicycle,1.88,2,900,1717
JP013070,Tokyo-Shibuya,11,Wednesday,0,0,clear,high,scooter,7.32,7,578,2424
JP013071,Osaka-Umeda,20,Friday,0,1,heavy_rain,high,scooter,10.76,1,351,4392
JP013072,Tokyo-Shinjuku,14,Tuesday,0,0,heavy_rain,very_high,scooter,1.92,5,616,1554
JP013073,Sapporo-Odori,12,Saturday,1,1,heavy_rain,very_high,scooter,3.77,5,886,2941
JP013074,Fukuoka-Tenjin,10,Friday,0,0,heavy_rain,high,bicycle,4.11,7,506,3601
JP013075,Nagoya-Sakae,18,Wednesday,0,1,heavy_rain,low,scooter,5.49,6,333,1967
JP013076,Tokyo-Shinjuku,21,Thursday,0,0,cloudy,high,scooter,1.92,4,781,1441
JP013077,Osaka-Namba,15,Monday,0,0,snow,very_high,scooter,0.55,7,490,1025
JP013078,Fukuoka-Tenjin,12,Thursday,0,1,clear,low,car,0.6,6,440,791
JP013079,Nagoya-Sakae,20,Tuesday,0,1,rain,medium,bicycle,0.53,6,777,1260
JP013080,Tokyo-Shinjuku,21,Tuesday,0,0,rain,high,bicycle,8.32,3,841,5710
JP013081,Tokyo-Akihabara,17,Thursday,0,0,heavy_rain,medium,scooter,4.4,5,540,1843
JP013082,Tokyo-Shibuya,20,Sunday,1,1,rain,high,car,1.71,6,702,1486
JP013083,Kyoto-Gion,16,Wednesday,0,0,heavy_rain,very_high,bicycle,0.87,5,638,1585
JP013084,Osaka-Umeda,18,Sunday,1,1,rain,medium,scooter,3.88,5,374,1529
JP013085,Osaka-Umeda,13,Friday,0,1,clear,very_high,car,0.5,4,548,864
JP013086,Osaka-Umeda,20,Wednesday,0,1,snow,very_high,scooter,2.35,4,888,2433
JP013087,Osaka-Umeda,16,Thursday,0,0,rain,low,car,2.77,3,449,1127
JP013088,Osaka-Namba,16,Monday,0,0,snow,high,car,1.83,7,431,1301
JP013089,Fukuoka-Tenjin,13,Saturday,1,1,cloudy,high,bicycle,0.63,4,461,969
JP013090,Tokyo-Shibuya,12,Monday,0,1,snow,very_high,bicycle,4.21,1,477,5302
JP013091,Tokyo-Shibuya,17,Sunday,1,0,heavy_rain,low,scooter,5.38,6,608,2129
JP013092,Sapporo-Odori,21,Wednesday,0,0,cloudy,high,car,6.26,7,679,2141
JP013093,Kyoto-Gion,17,Thursday,0,0,snow,medium,bicycle,1.77,1,550,1784
JP013094,Tokyo-Shinjuku,10,Monday,0,0,rain,high,car,13.94,7,611,3945
JP013095,Nagoya-Sakae,16,Monday,0,0,cloudy,medium,car,3.35,1,328,932
JP013096,Tokyo-Akihabara,10,Saturday,1,0,rain,low,bicycle,3.82,2,508,2289
JP013097,Fukuoka-Tenjin,18,Wednesday,0,1,heavy_rain,high,car,2.39,7,494,1515
JP013098,Kyoto-Gion,12,Friday,0,1,rain,very_high,bicycle,1.12,7,380,1577
JP013099,Osaka-Namba,14,Monday,0,0,rain,high,car,7.07,5,493,2294
JP013100,Osaka-Umeda,16,Saturday,1,0,rain,very_high,scooter,4.97,4,386,2347
JP013101,Tokyo-Shibuya,13,Tuesday,0,1,snow,high,bicycle,1.14,4,603,1852
JP013102,Tokyo-Akihabara,22,Tuesday,0,0,heavy_rain,medium,car,1.94,3,334,950
JP013103,Osaka-Namba,18,Tuesday,0,1,rain,very_high,scooter,1.38,3,571,1265
JP013104,Nagoya-Sakae,13,Tuesday,0,1,clear,low,scooter,1.14,4,761,1037
JP013105,Nagoya-Sakae,13,Friday,0,1,heavy_rain,low,bicycle,0.63,6,444,1016
JP013106,Osaka-Umeda,11,Thursday,0,0,snow,low,bicycle,1.16,2,798,1680
JP013107,Fukuoka-Tenjin,11,Wednesday,0,0,clear,very_high,scooter,3.82,4,338,1577
JP013108,Osaka-Umeda,9,Tuesday,0,0,rain,low,bicycle,1.5,4,849,1593
JP013109,Kyoto-Gion,20,Monday,0,1,cloudy,medium,car,4.94,5,732,1887
JP013110,Nagoya-Sakae,16,Wednesday,0,0,cloudy,very_high,scooter,4.51,3,503,1889
JP013111,Osaka-Namba,22,Tuesday,0,0,snow,medium,car,1.43,4,309,842
JP013112,Tokyo-Akihabara,10,Monday,0,0,cloudy,high,scooter,0.55,2,520,925
JP013113,Osaka-Namba,11,Monday,0,0,cloudy,low,bicycle,4.17,4,559,2176
JP013114,Nagoya-Sakae,10,Thursday,0,0,heavy_rain,low,car,2.72,2,738,1482
JP013115,Fukuoka-Tenjin,21,Wednesday,0,0,clear,very_high,scooter,2.27,3,789,1659
JP013116,Kyoto-Gion,19,Sunday,1,1,rain,medium,car,3.06,1,477,1280
JP013117,Osaka-Umeda,20,Saturday,1,1,rain,medium,bicycle,2.24,2,477,1819
JP013118,Osaka-Namba,13,Saturday,1,1,snow,high,scooter,0.69,3,540,1064
JP013119,Tokyo-Shinjuku,19,Tuesday,0,1,rain,medium,bicycle,2.39,3,853,2207
JP013120,Osaka-Umeda,20,Thursday,0,1,clear,low,bicycle,6.78,8,466,3083
JP013121,Tokyo-Akihabara,16,Saturday,1,0,cloudy,high,bicycle,3.85,6,359,2394
JP013122,Fukuoka-Tenjin,21,Sunday,1,0,heavy_rain,high,car,0.97,8,404,1000
JP013123,Fukuoka-Tenjin,14,Saturday,1,0,heavy_rain,high,scooter,1.98,7,408,1219
JP013124,Tokyo-Akihabara,15,Wednesday,0,0,clear,very_high,scooter,1.03,4,849,1315
JP013125,Fukuoka-Tenjin,15,Tuesday,0,0,heavy_rain,medium,scooter,1.47,2,484,1015
JP013126,Tokyo-Akihabara,17,Wednesday,0,0,snow,low,car,5.05,6,694,2143
JP013127,Nagoya-Sakae,17,Sunday,1,0,snow,high,car,2.73,5,819,1874
JP013128,Tokyo-Akihabara,17,Tuesday,0,0,heavy_rain,medium,car,2.89,4,762,1510
JP013129,Tokyo-Shibuya,19,Sunday,1,1,cloudy,low,bicycle,7.77,2,388,3453
JP013130,Tokyo-Shinjuku,17,Monday,0,0,snow,very_high,car,1.75,1,541,1311
JP013131,Kyoto-Gion,9,Saturday,1,0,snow,very_high,car,8.18,1,375,3875
JP013132,Fukuoka-Tenjin,12,Sunday,1,1,clear,very_high,scooter,1.43,1,530,1170
JP013133,Tokyo-Akihabara,16,Wednesday,0,0,clear,high,car,1.16,6,482,894
JP013134,Kyoto-Gion,12,Saturday,1,1,clear,very_high,bicycle,1.3,3,479,1420
JP013135,Tokyo-Akihabara,19,Thursday,0,1,heavy_rain,high,bicycle,1.14,4,870,1967
JP013136,Fukuoka-Tenjin,22,Tuesday,0,0,cloudy,low,scooter,1.91,5,453,990
JP013137,Tokyo-Akihabara,11,Monday,0,0,heavy_rain,medium,scooter,3.46,6,566,1737
JP013138,Nagoya-Sakae,17,Sunday,1,0,cloudy,medium,car,1.82,1,852,1250
JP013139,Osaka-Namba,16,Tuesday,0,0,rain,high,scooter,0.83,8,318,936
JP013140,Osaka-Umeda,22,Friday,0,0,snow,very_high,car,1.56,6,312,1236
JP013141,Osaka-Umeda,9,Thursday,0,0,clear,medium,bicycle,3.26,6,686,2179
JP013142,Sapporo-Odori,12,Saturday,1,1,rain,low,car,1.56,6,494,1065
JP013143,Fukuoka-Tenjin,15,Thursday,0,0,rain,medium,scooter,1.9,7,514,1245
JP013144,Tokyo-Akihabara,19,Friday,0,1,rain,very_high,bicycle,3.54,5,489,3543
JP013145,Fukuoka-Tenjin,18,Thursday,0,1,heavy_rain,high,bicycle,1.92,3,667,2331
JP013146,Tokyo-Akihabara,16,Monday,0,0,heavy_rain,low,scooter,1.34,6,855,1459
JP013147,Tokyo-Shibuya,15,Tuesday,0,0,snow,medium,bicycle,1.84,6,886,2347
JP013148,Tokyo-Akihabara,22,Tuesday,0,0,snow,high,bicycle,0.57,2,630,1208
JP013149,Nagoya-Sakae,17,Tuesday,0,0,clear,medium,car,1.52,6,623,1086
JP013150,Nagoya-Sakae,21,Tuesday,0,0,heavy_rain,medium,scooter,0.54,3,718,988
JP013151,Tokyo-Akihabara,16,Sunday,1,0,snow,high,car,2.94,3,343,1590
JP013152,Nagoya-Sakae,17,Thursday,0,0,clear,high,car,10.49,5,826,3004
JP013153,Tokyo-Shinjuku,19,Saturday,1,1,snow,high,bicycle,0.65,4,509,1192
JP013154,Tokyo-Shibuya,13,Tuesday,0,1,snow,low,bicycle,2.6,5,887,2673
JP013155,Sapporo-Odori,14,Sunday,1,0,cloudy,medium,bicycle,2.48,2,481,1591
JP013156,Tokyo-Akihabara,17,Monday,0,0,cloudy,low,scooter,6.71,5,823,2124
JP013157,Tokyo-Shibuya,14,Saturday,1,0,rain,medium,scooter,2.47,7,848,1575
JP013158,Fukuoka-Tenjin,21,Thursday,0,0,rain,low,bicycle,6.68,2,843,3447
JP013159,Kyoto-Gion,11,Wednesday,0,0,snow,low,scooter,0.9,5,612,1016
JP013160,Tokyo-Akihabara,17,Sunday,1,0,clear,low,scooter,1.04,3,883,1208
JP013161,Sapporo-Odori,16,Thursday,0,0,heavy_rain,very_high,bicycle,0.53,6,833,1579
JP013162,Kyoto-Gion,15,Sunday,1,0,heavy_rain,very_high,scooter,13.9,7,618,6505
JP013163,Tokyo-Shibuya,20,Friday,0,1,heavy_rain,medium,bicycle,2.06,5,484,2028
JP013164,Tokyo-Shibuya,20,Friday,0,1,cloudy,very_high,bicycle,1.44,3,376,1410
JP013165,Osaka-Namba,20,Tuesday,0,1,clear,high,car,1.8,2,346,880
JP013166,Osaka-Umeda,15,Tuesday,0,0,snow,high,car,1.39,4,415,1178
JP013167,Osaka-Umeda,18,Saturday,1,1,heavy_rain,low,bicycle,1.24,8,757,1656
JP013168,Tokyo-Akihabara,21,Sunday,1,0,heavy_rain,high,car,0.6,2,464,802
JP013169,Sapporo-Odori,12,Saturday,1,1,cloudy,low,car,1.47,1,358,593
JP013170,Osaka-Namba,15,Thursday,0,0,heavy_rain,very_high,bicycle,7.71,3,302,6694
JP013171,Tokyo-Shinjuku,18,Monday,0,1,rain,medium,car,3.54,3,852,1762
JP013172,Kyoto-Gion,12,Tuesday,0,1,snow,very_high,bicycle,5.9,2,303,6998
JP013173,Kyoto-Gion,13,Saturday,1,1,clear,high,bicycle,2.39,5,550,2128
JP013174,Sapporo-Odori,11,Tuesday,0,0,snow,low,scooter,3.42,3,727,1749
JP013175,Tokyo-Akihabara,12,Saturday,1,1,snow,low,bicycle,4.77,8,707,4136
JP013176,Sapporo-Odori,15,Saturday,1,0,heavy_rain,medium,scooter,9.68,7,549,3515
JP013177,Osaka-Namba,16,Tuesday,0,0,snow,medium,car,2.84,7,508,1643
JP013178,Osaka-Namba,11,Sunday,1,0,heavy_rain,very_high,car,6.52,2,817,3223
JP013179,Kyoto-Gion,15,Saturday,1,0,clear,very_high,bicycle,0.76,7,765,1447
JP013180,Tokyo-Shibuya,11,Tuesday,0,0,heavy_rain,high,bicycle,4.02,1,376,3257
JP013181,Osaka-Namba,20,Tuesday,0,1,snow,medium,bicycle,8.15,4,456,6706
JP013182,Tokyo-Shibuya,16,Saturday,1,0,snow,medium,scooter,3.76,3,772,2219
JP013183,Tokyo-Shibuya,14,Friday,0,0,heavy_rain,high,car,8.72,1,715,2967
JP013184,Fukuoka-Tenjin,22,Thursday,0,0,heavy_rain,low,car,2.88,1,732,1414
JP013185,Kyoto-Gion,12,Sunday,1,1,snow,medium,bicycle,3.02,2,572,3102
JP013186,Osaka-Namba,19,Sunday,1,1,clear,medium,scooter,4.81,8,719,2085
JP013187,Tokyo-Shibuya,13,Thursday,0,1,snow,low,scooter,7.43,7,893,3375
JP013188,Sapporo-Odori,11,Saturday,1,0,cloudy,high,scooter,13.5,8,482,4011
JP013189,Tokyo-Shinjuku,20,Saturday,1,1,cloudy,very_high,scooter,8.33,6,708,3703
JP013190,Sapporo-Odori,17,Thursday,0,0,cloudy,high,car,3.26,2,441,1245
JP013191,Kyoto-Gion,10,Thursday,0,0,cloudy,high,car,5.29,3,651,1947
JP013192,Kyoto-Gion,15,Tuesday,0,0,snow,high,car,2.87,7,309,1527
JP013193,Fukuoka-Tenjin,12,Saturday,1,1,rain,medium,car,1.64,1,755,1233
JP013194,Osaka-Umeda,22,Saturday,1,0,heavy_rain,medium,car,1.08,7,733,1243
JP013195,Osaka-Umeda,13,Monday,0,1,heavy_rain,very_high,scooter,3.63,1,875,2546
JP013196,Tokyo-Shinjuku,19,Friday,0,1,snow,very_high,scooter,5.88,8,561,4047
JP013197,Sapporo-Odori,13,Wednesday,0,1,snow,high,scooter,1.69,5,377,1321
JP013198,Sapporo-Odori,14,Tuesday,0,0,snow,high,bicycle,3.37,7,773,3795
JP013199,Osaka-Namba,12,Wednesday,0,1,heavy_rain,high,bicycle,2.58,7,895,3093
JP013200,Sapporo-Odori,19,Sunday,1,1,snow,low,scooter,6.92,5,898,3340
JP013201,Sapporo-Odori,13,Monday,0,1,rain,high,scooter,6.88,1,470,2679
JP013202,Sapporo-Odori,20,Sunday,1,1,heavy_rain,low,scooter,2.08,3,421,1253
JP013203,Tokyo-Shinjuku,13,Tuesday,0,1,heavy_rain,medium,scooter,2.93,1,706,1558
JP013204,Nagoya-Sakae,17,Wednesday,0,0,snow,low,bicycle,5.49,3,577,3667
JP013205,Sapporo-Odori,20,Sunday,1,1,rain,high,car,13.12,2,526,4274
JP013206,Tokyo-Shinjuku,14,Friday,0,0,snow,medium,car,4.46,1,637,1835
JP013207,Fukuoka-Tenjin,15,Wednesday,0,0,snow,medium,car,18.28,8,568,5651
JP013208,Tokyo-Shibuya,13,Friday,0,1,rain,very_high,bicycle,2.12,1,452,2270
JP013209,Fukuoka-Tenjin,9,Sunday,1,0,rain,low,bicycle,3.1,1,517,2086
JP013210,Tokyo-Shinjuku,22,Saturday,1,0,rain,very_high,car,8.98,7,404,3271
JP013211,Kyoto-Gion,12,Saturday,1,1,cloudy,low,scooter,2.11,7,599,1155
JP013212,Tokyo-Shibuya,19,Friday,0,1,rain,medium,scooter,3.1,5,742,1663
JP013213,Fukuoka-Tenjin,16,Friday,0,0,clear,very_high,car,7.21,1,421,2104
JP013214,Sapporo-Odori,18,Thursday,0,1,cloudy,very_high,car,2.5,1,331,1098
JP013215,Tokyo-Shibuya,13,Saturday,1,1,cloudy,very_high,scooter,0.68,2,348,561
JP013216,Osaka-Namba,13,Wednesday,0,1,rain,high,scooter,4.65,3,344,1951
JP013217,Nagoya-Sakae,18,Thursday,0,1,rain,high,scooter,1.48,7,683,1334
JP013218,Tokyo-Akihabara,13,Wednesday,0,1,clear,very_high,bicycle,0.53,3,419,989
JP013219,Kyoto-Gion,13,Wednesday,0,1,snow,very_high,scooter,1.02,3,622,1266
JP013220,Nagoya-Sakae,16,Sunday,1,0,cloudy,medium,bicycle,3.62,2,308,1897
JP013221,Kyoto-Gion,13,Tuesday,0,1,cloudy,high,scooter,0.62,1,564,778
JP013222,Fukuoka-Tenjin,19,Wednesday,0,1,heavy_rain,very_high,scooter,2.48,5,633,2075
JP013223,Kyoto-Gion,15,Friday,0,0,cloudy,very_high,scooter,3.02,3,398,1323
JP013224,Osaka-Namba,11,Friday,0,0,cloudy,high,bicycle,3.34,8,383,2342
JP013225,Tokyo-Akihabara,13,Wednesday,0,1,rain,high,bicycle,2.54,2,470,2255
JP013226,Tokyo-Shinjuku,17,Monday,0,0,cloudy,very_high,bicycle,3.25,3,393,2529
JP013227,Tokyo-Shibuya,18,Saturday,1,1,heavy_rain,medium,car,4.78,3,774,2291
JP013228,Fukuoka-Tenjin,20,Tuesday,0,1,heavy_rain,high,car,2.48,4,654,1682
JP013229,Sapporo-Odori,14,Wednesday,0,0,rain,high,bicycle,5.56,3,898,4141
JP013230,Osaka-Umeda,20,Tuesday,0,1,rain,medium,car,0.61,6,403,800
JP013231,Nagoya-Sakae,18,Monday,0,1,snow,high,scooter,5.48,6,386,3001
JP013232,Fukuoka-Tenjin,14,Monday,0,0,clear,high,bicycle,0.83,1,671,1304
JP013233,Osaka-Umeda,16,Friday,0,0,clear,high,scooter,2.78,8,614,1551
JP013234,Osaka-Umeda,18,Thursday,0,1,cloudy,high,car,5.6,4,665,2033
JP013235,Tokyo-Akihabara,20,Wednesday,0,1,heavy_rain,high,bicycle,2.34,8,421,2516
JP013236,Kyoto-Gion,15,Friday,0,0,rain,very_high,bicycle,2.3,5,596,2343
JP013237,Osaka-Namba,16,Monday,0,0,rain,medium,scooter,3.56,1,527,1414
JP013238,Osaka-Namba,11,Monday,0,0,snow,medium,scooter,7.34,2,370,2897
JP013239,Osaka-Namba,13,Tuesday,0,1,snow,medium,scooter,12.93,1,825,5555
JP013240,Fukuoka-Tenjin,10,Friday,0,0,snow,medium,car,4.77,2,661,2058
JP013241,Tokyo-Akihabara,20,Thursday,0,1,snow,very_high,bicycle,2.49,1,592,3502
JP013242,Sapporo-Odori,17,Thursday,0,0,cloudy,high,car,7.03,2,620,2120
JP013243,Tokyo-Akihabara,13,Monday,0,1,heavy_rain,high,scooter,2.03,6,517,1550
JP013244,Kyoto-Gion,14,Saturday,1,0,cloudy,very_high,car,16.91,1,403,4523
JP013245,Sapporo-Odori,15,Friday,0,0,clear,high,scooter,3.32,8,492,1398
JP013246,Osaka-Umeda,11,Wednesday,0,0,heavy_rain,very_high,bicycle,8.41,8,753,7907
JP013247,Nagoya-Sakae,19,Tuesday,0,1,snow,very_high,car,1.03,2,617,1242
JP013248,Osaka-Namba,14,Tuesday,0,0,heavy_rain,medium,car,1.53,5,685,1327
JP013249,Nagoya-Sakae,20,Wednesday,0,1,rain,low,car,4.72,1,337,1383
